Date,Close
2007-12-14,19650
2007-12-17,16750
2007-12-18,16700
2007-12-20,16050
2007-12-21,15300
2007-12-24,16600
2007-12-26,16200
2007-12-27,16200
2007-12-28,16150
2008-01-02,15350
2008-01-03,14900
2008-01-04,14700
2008-01-07,14100
2008-01-08,14900
2008-01-09,15600
2008-01-10,15200
2008-01-11,14450
2008-01-14,13600
2008-01-15,13600
2008-01-16,13000
2008-01-17,12900
2008-01-18,13800
2008-01-21,13250
2008-01-22,12450
2008-01-23,13000
2008-01-24,13950
2008-01-25,14200
2008-01-28,13900
2008-01-29,14200
2008-01-30,13750
2008-01-31,14700
2008-02-01,14500
2008-02-04,14200
2008-02-05,14700
2008-02-11,14800
2008-02-12,15700
2008-02-13,15450
2008-02-14,16500
2008-02-15,16800
2008-02-18,17500
2008-02-19,17150
2008-02-20,17100
2008-02-21,16400
2008-02-22,16400
2008-02-25,16550
2008-02-26,16650
2008-02-27,16400
2008-02-28,16800
2008-02-29,16900
2008-03-03,16500
2008-03-04,18500
2008-03-05,18400
2008-03-06,19150
2008-03-07,19000
2008-03-10,17400
2008-03-11,18250
2008-03-12,17950
2008-03-13,17200
2008-03-14,16000
2008-03-17,16350
2008-03-18,16650
2008-03-19,17050
2008-03-20,17250
2008-03-21,17400
2008-03-24,17450
2008-03-25,17950
2008-03-26,18400
2008-03-27,18300
2008-03-28,18050
2008-03-31,18100
2008-04-01,16900
2008-04-02,16800
2008-04-03,17150
2008-04-04,16700
2008-04-07,16800
2008-04-08,16950
2008-04-10,16900
2008-04-11,16750
2008-04-14,16400
2008-04-15,17150
2008-04-16,17800
2008-04-17,17500
2008-04-18,17500
2008-04-21,17350
2008-04-22,17050
2008-04-23,16800
2008-04-24,16650
2008-04-25,16800
2008-04-28,16900
2008-04-29,16900
2008-04-30,17050
2008-05-02,16900
2008-05-06,18250
2008-05-07,18400
2008-05-08,19350
2008-05-09,21150
2008-05-13,21550
2008-05-14,21050
2008-05-15,24000
2008-05-16,21800
2008-05-19,22150
2008-05-20,22000
2008-05-21,21000
2008-05-22,21800
2008-05-23,21500
2008-05-26,20150
2008-05-27,21450
2008-05-28,22500
2008-05-29,21650
2008-05-30,22000
2008-06-02,21050
2008-06-03,20700
2008-06-04,20250
2008-06-05,20850
2008-06-09,21350
2008-06-10,21100
2008-06-11,21150
2008-06-12,20400
2008-06-13,20250
2008-06-16,20000
2008-06-17,19300
2008-06-18,20050
2008-06-19,19350
2008-06-20,20400
2008-06-23,20400
2008-06-24,20050
2008-06-25,19850
2008-06-26,20500
2008-06-27,20900
2008-06-30,21400
2008-07-01,21600
2008-07-02,21300
2008-07-03,21650
2008-07-04,21150
2008-07-07,20400
2008-07-08,20400
2008-07-09,20700
2008-07-10,21500
2008-07-11,21900
2008-07-14,21700
2008-07-15,21400
2008-07-16,23000
2008-07-17,24500
2008-07-18,23650
2008-07-21,23050
2008-07-22,22800
2008-07-23,24200
2008-07-24,24700
2008-07-25,23600
2008-07-28,24000
2008-07-29,25000
2008-07-30,24800
2008-07-31,24950
2008-08-01,25300
2008-08-04,25550
2008-08-05,26050
2008-08-06,26150
2008-08-07,26000
2008-08-08,25200
2008-08-11,23050
2008-08-12,23450
2008-08-13,23500
2008-08-14,24300
2008-08-18,24000
2008-08-19,24300
2008-08-20,24150
2008-08-21,22950
2008-08-22,23400
2008-08-25,23500
2008-08-26,23650
2008-08-27,24000
2008-08-28,25200
2008-08-29,25150
2008-09-01,24000
2008-09-02,24400
2008-09-03,24800
2008-09-04,24900
2008-09-05,24250
2008-09-08,24550
2008-09-09,24950
2008-09-10,25150
2008-09-11,25500
2008-09-12,25600
2008-09-16,24450
2008-09-17,24850
2008-09-18,25350
2008-09-19,25800
2008-09-22,27950
2008-09-23,27300
2008-09-24,26850
2008-09-25,26900
2008-09-26,26900
2008-09-29,26900
2008-09-30,27000
2008-10-01,26700
2008-10-02,26200
2008-10-06,24100
2008-10-07,23850
2008-10-08,21150
2008-10-09,23050
2008-10-10,24300
2008-10-13,25400
2008-10-14,25700
2008-10-15,24850
2008-10-16,22950
2008-10-17,23000
2008-10-20,23400
2008-10-21,23250
2008-10-22,23200
2008-10-23,22800
2008-10-24,19700
2008-10-27,21400
2008-10-28,23950
2008-10-29,22350
2008-10-30,24900
2008-10-31,24450
2008-11-03,24100
2008-11-04,23850
2008-11-05,24000
2008-11-06,21750
2008-11-07,23000
2008-11-10,22950
2008-11-11,22700
2008-11-12,22400
2008-11-13,22800
2008-11-14,23850
2008-11-17,24600
