Date,Close
1999-08-02,7400
1999-08-03,7610
1999-08-04,7500
1999-08-05,7250
1999-08-06,7180
1999-08-09,7410
1999-08-10,7130
1999-08-11,6900
1999-08-12,6950
1999-08-13,6850
1999-08-16,6700
1999-08-17,6500
1999-08-18,6300
1999-08-19,6650
1999-08-20,6600
1999-08-23,7000
1999-08-24,7000
1999-08-25,7110
1999-08-26,6970
1999-08-27,6800
1999-08-30,6630
1999-08-31,6840
1999-09-01,7350
1999-09-02,6820
1999-09-03,6860
1999-09-06,6720
1999-09-07,6840
1999-09-08,6750
1999-09-09,6680
1999-09-10,6660
1999-09-13,6700
1999-09-14,6820
1999-09-15,6700
1999-09-16,6850
1999-09-17,6650
1999-09-20,6700
1999-09-21,6600
1999-09-22,6350
1999-09-27,6060
1999-09-28,6000
1999-09-29,5700
1999-09-30,5370
1999-10-01,4900
1999-10-04,5000
1999-10-05,4700
1999-10-06,4870
1999-10-07,5150
1999-10-08,5290
1999-10-11,5150
1999-10-12,5210
1999-10-13,5150
1999-10-14,5150
1999-10-15,5110
1999-10-18,4950
1999-10-19,4860
1999-10-20,5140
1999-10-21,5040
1999-10-22,5000
1999-10-25,4760
1999-10-26,4630
1999-10-27,4600
1999-10-28,4700
1999-10-29,4700
1999-11-01,4810
1999-11-02,4830
1999-11-03,4930
1999-11-04,5110
1999-11-05,5010
1999-11-08,4995
1999-11-09,5280
1999-11-10,5370
1999-11-11,5350
1999-11-12,5020
1999-11-15,4930
1999-11-16,4850
1999-11-17,4530
1999-11-18,4600
1999-11-19,4500
1999-11-22,4700
1999-11-23,4550
1999-11-24,4350
1999-11-25,4100
1999-11-26,3890
1999-11-29,3800
1999-11-30,4000
1999-12-01,3800
1999-12-02,3950
1999-12-03,3960
1999-12-06,3750
1999-12-07,3455
1999-12-08,3400
1999-12-09,3460
1999-12-10,3745
1999-12-13,4100
1999-12-14,4100
1999-12-15,3890
1999-12-16,3900
1999-12-17,3950
1999-12-20,3800
1999-12-21,3800
1999-12-22,3450
1999-12-23,3250
1999-12-24,3370
1999-12-27,3250
1999-12-28,3310
2000-01-04,3700
2000-01-05,3810
2000-01-06,3700
2000-01-07,3590
2000-01-10,3600
2000-01-11,3550
2000-01-12,3450
2000-01-13,3425
2000-01-14,3935
2000-01-17,4155
2000-01-18,3940
2000-01-19,3900
2000-01-20,3810
2000-01-21,3700
2000-01-24,3900
2000-01-25,4390
2000-01-26,4390
2000-01-27,4500
2000-01-28,4350
2000-01-31,4180
2000-02-01,4200
2000-02-02,4240
2000-02-03,4240
2000-02-07,4170
