Date,Close
2005-07-26,2090
2005-07-27,2100
2005-07-28,2100
2005-07-29,1872
2005-08-01,1720
2005-08-02,1720
2005-08-03,1500
2005-08-04,1478
2005-08-05,1400
2005-08-08,1268
2005-08-09,1334
2005-08-10,1294
2005-08-11,1320
2005-08-12,1270
2005-08-16,1230
2005-08-17,1240
2005-08-18,1258
2005-08-19,1248
2005-08-22,1250
2005-08-23,1214
2005-08-24,1200
2005-08-25,1162
2005-08-26,1172
2005-08-29,1136
2005-08-30,1090
2005-08-31,1108
2005-09-01,1166
2005-09-02,1340
2005-09-05,1338
2005-09-06,1322
2005-09-07,1364
2005-09-08,1354
2005-09-09,1340
2005-09-12,1310
2005-09-13,1310
2005-09-14,1260
2005-09-15,1274
2005-09-16,1272
2005-09-20,1278
2005-09-21,1282
2005-09-22,1320
2005-09-23,1270
2005-09-26,1220
2005-09-27,1264
2005-09-28,1250
2005-09-29,1250
2005-09-30,1366
2005-10-04,1374
2005-10-05,1360
2005-10-06,1456
2005-10-07,1468
2005-10-10,1480
2005-10-11,1454
2005-10-12,1440
2005-10-13,1432
2005-10-14,1408
2005-10-17,1480
2005-10-18,1458
2005-10-19,1404
2005-10-20,1400
2005-10-21,1378
2005-10-24,1344
2005-10-25,1328
2005-10-26,1318
2005-10-27,1310
2005-10-28,1296
2005-10-31,1292
2005-11-01,1286
2005-11-02,1296
2005-11-03,1282
2005-11-04,1272
2005-11-07,1272
2005-11-08,1280
2005-11-09,1304
2005-11-10,1304
2005-11-11,1314
2005-11-14,1356
2005-11-15,1320
2005-11-16,1280
2005-11-17,1246
2005-11-18,1248
2005-11-21,1250
2005-11-22,1252
2005-11-23,1258
2005-11-24,1280
2005-11-25,1284
2005-11-28,1294
2005-11-29,1298
2005-11-30,1314
2005-12-01,1322
2005-12-02,1308
2005-12-05,1296
2005-12-06,1290
2005-12-07,1286
2005-12-08,1286
2005-12-09,1364
2005-12-12,1568
2005-12-13,1540
2005-12-14,1620
2005-12-15,1574
2005-12-16,1440
2005-12-19,1426
2005-12-20,1536
2005-12-21,1532
2005-12-22,1440
2005-12-23,1400
2005-12-26,1380
2005-12-27,1372
2005-12-28,1310
2005-12-29,1316
2006-01-02,1368
2006-01-03,1394
2006-01-04,1366
2006-01-05,1338
2006-01-06,1348
2006-01-09,1348
2006-01-10,1284
2006-01-11,1254
2006-01-12,1246
2006-01-13,1260
2006-01-16,1274
2006-01-17,1262
2006-01-18,1230
2006-01-19,1206
2006-01-20,1160
2006-01-23,1054
2006-01-24,1080
2006-01-25,1098
2006-01-26,1120
2006-01-27,1124
2006-01-31,1168
2006-02-01,1134
2006-02-02,1148
2006-02-03,1122
2006-02-06,1100
2006-02-07,1102
2006-02-08,1082
2006-02-09,1104
2006-02-10,1114
2006-02-13,1120
2006-02-14,1096
2006-02-15,1130
2006-02-16,1158
2006-02-17,1152
2006-02-20,1152
2006-02-21,1122
2006-02-22,1122
2006-02-23,1130
2006-02-24,1118
2006-02-27,1120
2006-02-28,1112
2006-03-02,1108
2006-03-03,1090
2006-03-06,1072
2006-03-07,1098
2006-03-08,1078
2006-03-09,1088
2006-03-10,1052
2006-03-13,1056
2006-03-14,1094
2006-03-15,1092
2006-03-16,1064
2006-03-17,1060
2006-03-20,1042
2006-03-21,1044
2006-03-22,1038
2006-03-23,1040
2006-03-24,1050
2006-03-27,1046
2006-03-28,1038
2006-03-29,1028
2006-03-30,1044
2006-03-31,1044
2006-04-03,1048
2006-04-04,1058
2006-04-05,1060
2006-04-06,1090
2006-04-07,1100
2006-04-10,1118
2006-04-11,1120
2006-04-12,1140
2006-04-13,1132
2006-04-14,1126
2006-04-17,1118
2006-04-18,1116
2006-04-19,1110
2006-04-20,1092
2006-04-21,1094
2006-04-24,1110
2006-04-25,1120
2006-04-26,1126
2006-04-27,1112
2006-04-28,1066
