Date,Close
1999-08-02,763
1999-08-03,786
1999-08-04,771
1999-08-05,685
1999-08-06,705
1999-08-09,709
1999-08-10,723
1999-08-11,701
1999-08-12,701
1999-08-13,662
1999-08-16,646
1999-08-17,600
1999-08-18,564
1999-08-19,600
1999-08-20,592
1999-08-23,619
1999-08-24,611
1999-08-25,627
1999-08-26,638
1999-08-27,609
1999-08-30,607
1999-08-31,621
1999-09-01,584
1999-09-02,580
1999-09-03,576
1999-09-06,568
1999-09-07,576
1999-09-08,561
1999-09-09,607
1999-09-10,601
1999-09-13,576
1999-09-14,575
1999-09-15,568
1999-09-16,553
1999-09-17,553
1999-09-20,566
1999-09-21,559
1999-09-22,549
1999-09-27,534
1999-09-28,530
1999-09-29,494
1999-09-30,476
1999-10-01,434
1999-10-04,439
1999-10-05,420
1999-10-06,441
1999-10-07,459
1999-10-08,436
1999-10-11,448
1999-10-12,485
1999-10-13,478
1999-10-14,483
1999-10-15,467
1999-10-18,436
1999-10-19,436
1999-10-20,436
1999-10-21,436
1999-10-22,436
1999-10-25,436
1999-10-26,436
1999-10-27,425
1999-10-28,459
1999-10-29,453
1999-11-01,466
1999-11-02,479
1999-11-03,481
1999-11-04,476
1999-11-05,529
1999-11-08,503
1999-11-09,502
1999-11-10,537
1999-11-11,529
1999-11-12,522
1999-11-15,501
1999-11-16,485
1999-11-17,452
1999-11-18,444
1999-11-19,444
1999-11-22,440
1999-11-23,453
1999-11-24,432
1999-11-25,497
1999-11-26,491
1999-11-29,537
1999-11-30,600
1999-12-01,623
1999-12-02,584
1999-12-03,561
1999-12-06,645
1999-12-07,665
1999-12-08,584
1999-12-09,497
1999-12-10,476
1999-12-13,483
1999-12-14,485
1999-12-15,491
1999-12-16,482
1999-12-17,441
1999-12-20,431
1999-12-21,399
1999-12-22,365
1999-12-23,366
1999-12-24,378
1999-12-27,374
1999-12-28,370
2000-01-04,372
2000-01-05,358
2000-01-06,343
2000-01-07,336
2000-01-10,335
2000-01-11,319
2000-01-12,350
2000-01-13,355
2000-01-14,358
2000-01-17,350
2000-01-18,343
2000-01-19,353
2000-01-20,343
2000-01-21,335
2000-01-24,327
2000-01-25,328
2000-01-26,320
2000-01-27,350
2000-01-28,354
2000-01-31,354
2000-02-01,378
2000-02-02,368
2000-02-03,364
2000-02-07,359
2000-02-08,350
2000-02-09,335
2000-02-10,331
2000-02-11,318
2000-02-14,315
2000-02-15,309
2000-02-16,311
2000-02-17,304
2000-02-18,302
2000-02-21,269
2000-02-22,272
2000-02-23,300
2000-02-24,284
2000-02-25,297
2000-02-28,342
2000-02-29,327
2000-03-02,321
2000-03-03,320
2000-03-06,336
2000-03-07,343
2000-03-08,358
2000-03-09,379
2000-03-10,370
2000-03-13,400
2000-03-14,378
2000-03-15,338
2000-03-16,315
2000-03-17,328
2000-03-20,339
2000-03-21,319
2000-03-22,325
2000-03-23,327
2000-03-24,343
2000-03-27,395
2000-03-28,362
2000-03-29,335
2000-03-30,335
2000-03-31,327
2000-04-03,320
2000-04-04,315
2000-04-06,305
2000-04-07,308
2000-04-10,325
2000-04-11,311
2000-04-12,306
2000-04-14,315
2000-04-17,280
2000-04-18,296
2000-04-19,310
2000-04-20,308
2000-04-21,310
2000-04-24,304
2000-04-25,300
2000-04-26,289
2000-04-27,276
2000-04-28,279
2000-05-02,280
2000-05-03,280
2000-05-04,280
2000-05-08,281
2000-05-09,294
2000-05-10,290
2000-05-12,282
2000-05-15,270
2000-05-16,272
2000-05-17,266
2000-05-18,245
2000-05-19,249
2000-05-22,243
2000-05-23,234
2000-05-24,237
2000-05-25,258
2000-05-26,239
2000-05-29,239
2000-05-30,249
2000-05-31,257
2000-06-01,249
2000-06-02,258
2000-06-05,296
2000-06-07,305
2000-06-08,296
2000-06-09,291
2000-06-12,288
2000-06-13,302
2000-06-14,285
2000-06-15,271
2000-06-16,273
2000-06-19,275
2000-06-20,273
2000-06-21,280
2000-06-22,276
2000-06-23,276
2000-06-26,275
2000-06-27,279
2000-06-28,282
2000-06-29,288
2000-06-30,294
2000-07-03,288
2000-07-04,331
2000-07-05,304
2000-07-06,324
2000-07-07,327
2000-07-10,329
2000-07-11,323
2000-07-12,323
2000-07-13,312
2000-07-14,315
2000-07-18,303
2000-07-19,288
2000-07-20,288
2000-07-21,304
2000-07-24,273
2000-07-25,291
2000-07-26,303
2000-07-27,288
2000-07-28,298
2000-07-31,318
2000-08-01,335
2000-08-02,348
2000-08-03,336
2000-08-04,346
2000-08-07,342
2000-08-08,330
2000-08-09,330
2000-08-10,380
2000-08-11,436
2000-08-14,501
2000-08-16,529
2000-08-17,519
2000-08-18,514
2000-08-21,518
2000-08-22,595
2000-08-23,588
2000-08-24,591
2000-08-25,591
2000-08-28,614
2000-08-29,575
2000-08-30,536
2000-08-31,549
2000-09-01,596
2000-09-04,592
2000-09-05,596
2000-09-06,585
2000-09-07,561
2000-09-08,528
2000-09-14,545
2000-09-15,518
2000-09-18,445
2000-09-19,512
2000-09-20,491
2000-09-21,496
2000-09-22,462
2000-09-25,467
2000-09-26,505
2000-09-27,522
2000-09-28,512
2000-09-29,540
2000-10-02,541
2000-10-04,560
2000-10-05,588
2000-10-06,591
2000-10-09,596
2000-10-10,596
2000-10-11,561
2000-10-12,588
2000-10-13,576
2000-10-16,572
2000-10-17,529
2000-10-18,546
2000-10-19,514
2000-10-20,519
2000-10-23,483
2000-10-24,502
2000-10-25,514
2000-10-26,498
2000-10-27,498
2000-10-30,469
2000-10-31,423
2000-11-01,435
2000-11-02,427
2000-11-03,491
2000-11-06,491
2000-11-07,491
2000-11-08,513
2000-11-09,516
2000-11-10,545
2000-11-13,522
2000-11-14,553
2000-11-15,514
2000-11-16,522
2000-11-17,522
2000-11-20,516
2000-11-21,502
2000-11-22,491
2000-11-23,452
2000-11-24,475
2000-11-27,511
2000-11-28,546
2000-11-29,549
2000-11-30,537
2000-12-01,533
2000-12-04,512
2000-12-05,530
2000-12-06,535
2000-12-07,557
2000-12-08,561
2000-12-11,576
2000-12-12,568
2000-12-13,556
2000-12-14,546
2000-12-15,544
2000-12-18,544
2000-12-19,536
2000-12-20,493
2000-12-21,454
2000-12-22,389
2000-12-26,397
2001-01-02,450
2001-01-03,452
2001-01-04,488
2001-01-05,492
2001-01-08,500
2001-01-09,519
2001-01-10,525
2001-01-11,519
2001-01-12,536
2001-01-15,516
2001-01-16,525
2001-01-17,529
2001-01-18,523
2001-01-19,533
2001-01-22,564
2001-01-26,553
2001-01-29,558
2001-01-30,554
2001-01-31,561
2001-02-01,557
2001-02-02,561
2001-02-05,550
2001-02-06,567
2001-02-07,592
2001-02-08,658
2001-02-09,709
2001-02-12,716
2001-02-13,701
2001-02-14,771
2001-02-15,794
2001-02-16,794
2001-02-19,790
2001-02-20,798
2001-02-21,765
2001-02-22,723
2001-02-23,725
2001-02-26,740
2001-02-27,779
2001-02-28,772
