Date,Close
1999-08-02,425126
1999-08-03,459511
1999-08-04,443881
1999-08-05,423563
1999-08-06,440756
1999-08-09,468889
1999-08-10,475141
1999-08-11,500148
1999-08-12,511089
1999-08-13,518904
1999-08-16,484519
1999-08-17,428252
1999-08-18,411059
1999-08-19,443881
1999-08-20,434504
1999-08-23,440756
1999-08-24,443881
1999-08-25,437630
1999-08-26,454822
1999-08-27,450133
1999-08-30,431378
1999-08-31,425126
1999-09-01,423563
1999-09-02,407933
1999-09-03,411059
1999-09-06,414185
1999-09-07,428252
1999-09-08,415748
1999-09-09,422000
1999-09-10,425126
1999-09-13,415748
1999-09-14,415748
1999-09-15,414185
1999-09-16,414185
1999-09-17,431378
1999-09-20,440756
1999-09-21,440756
1999-09-22,418874
1999-09-27,406370
1999-09-28,403244
1999-09-29,407933
1999-09-30,406370
1999-10-01,398556
1999-10-04,387615
1999-10-05,329785
1999-10-06,334474
1999-10-07,351667
1999-10-08,345415
1999-10-11,342289
1999-10-12,353230
1999-10-13,359481
1999-10-14,359481
1999-10-15,354793
1999-10-18,343852
1999-10-19,336037
1999-10-20,339163
1999-10-21,340726
1999-10-22,332911
1999-10-25,318844
1999-10-26,315719
1999-10-27,312593
1999-10-28,315719
1999-10-29,320407
1999-11-01,332911
1999-11-02,328222
1999-11-03,350104
1999-11-04,356356
1999-11-05,350104
1999-11-08,343852
1999-11-09,351667
1999-11-10,343852
1999-11-11,350104
1999-11-12,353230
1999-11-15,365733
1999-11-16,393867
1999-11-17,346978
1999-11-18,332911
1999-11-19,340726
1999-11-22,356356
1999-11-23,359481
1999-11-24,343852
1999-11-25,343852
1999-11-26,314156
1999-11-29,306653
1999-11-30,310717
1999-12-01,293837
1999-12-02,287585
1999-12-03,286022
1999-12-06,268830
1999-12-07,237570
1999-12-08,231006
1999-12-09,240696
1999-12-10,247886
1999-12-13,255076
1999-12-14,273519
1999-12-15,256326
1999-12-16,252887
1999-12-17,243822
1999-12-20,234757
1999-12-21,214126
1999-12-22,201935
1999-12-23,218815
1999-12-24,203498
1999-12-27,192870
1999-12-28,182241
2000-01-04,190681
2000-01-05,193807
2000-01-06,222879
2000-01-07,206311
2000-01-10,209437
2000-01-11,190681
2000-01-12,200059
2000-01-13,221941
2000-01-14,255076
2000-01-17,231006
2000-01-18,265391
2000-01-19,256951
2000-01-20,218502
2000-01-21,215689
2000-01-24,183804
2000-01-25,156296
2000-01-26,137541
2000-01-27,138479
2000-01-28,139104
2000-01-31,136290
2000-02-01,153170
2000-02-02,164424
2000-02-03,150982
2000-02-07,149419
2000-02-08,144105
2000-02-09,140041
2000-02-10,134415
2000-02-11,119098
2000-02-14,101593
2000-02-15,101593
2000-02-16,86588
2000-02-17,73772
2000-02-18,62831
2000-02-21,53453
2000-02-22,45326
2000-02-23,38761
2000-02-24,33447
2000-02-25,32197
2000-02-28,36261
2000-02-29,41575
2000-03-02,47827
2000-03-03,40950
2000-03-06,36573
2000-03-07,36573
2000-03-08,42200
2000-03-09,36573
2000-03-10,38136
2000-03-13,43763
2000-03-14,50327
2000-03-15,57830
2000-03-16,66582
2000-03-17,56579
2000-03-20,48139
2000-03-21,40950
2000-03-22,47201
2000-03-23,45326
2000-03-24,44076
2000-03-27,42513
2000-03-28,42825
2000-03-29,49390
2000-03-30,46264
2000-03-31,42200
2000-04-03,42513
2000-04-04,38761
2000-04-06,41262
2000-04-07,40637
2000-04-10,41887
2000-04-11,39699
2000-04-12,43450
2000-04-14,41262
2000-04-17,35323
2000-04-18,36886
2000-04-19,38449
2000-04-20,36261
2000-04-21,35948
2000-04-24,36261
2000-04-25,34698
2000-04-26,32197
2000-04-27,30947
2000-04-28,32197
2000-05-02,32510
2000-05-03,33135
2000-05-04,32822
2000-05-08,33447
2000-05-09,32510
2000-05-10,31884
2000-05-12,31884
2000-05-15,30321
2000-05-16,31884
2000-05-17,36573
2000-05-18,42200
2000-05-19,35948
2000-05-22,31259
2000-05-23,30947
2000-05-24,30947
2000-05-25,32197
2000-05-26,29696
2000-05-29,30009
2000-05-30,30634
2000-05-31,31259
2000-06-01,30634
2000-06-02,31259
2000-06-05,32822
2000-06-07,32197
2000-06-08,32197
2000-06-09,32510
2000-06-12,31884
2000-06-13,31572
2000-06-14,32197
2000-06-15,31572
2000-06-16,32197
2000-06-19,36886
2000-06-20,40324
2000-06-21,35948
2000-06-22,34385
2000-06-23,39699
2000-06-26,42825
2000-06-27,45326
2000-06-28,47201
2000-06-29,46889
2000-06-30,43763
2000-07-03,50327
2000-07-04,57830
2000-07-05,65644
2000-07-06,62519
2000-07-07,62519
2000-07-10,53141
2000-07-11,51265
2000-07-12,59080
2000-07-13,67833
2000-07-14,68145
2000-07-18,78461
2000-07-19,75335
2000-07-20,75022
2000-07-21,65644
2000-07-24,55954
2000-07-25,62206
2000-07-26,64394
2000-07-27,60018
2000-07-28,54704
2000-07-31,55016
2000-08-01,56267
2000-08-02,54704
2000-08-03,62831
2000-08-04,57830
2000-08-07,59393
2000-08-08,60643
2000-08-09,60956
2000-08-10,58142
2000-08-11,58142
2000-08-14,59705
2000-08-16,59393
2000-08-17,57204
2000-08-18,65644
2000-08-21,65644
2000-08-22,65644
2000-08-23,59393
2000-08-24,60956
2000-08-25,57830
2000-08-28,59080
2000-08-29,57830
2000-08-30,62519
2000-08-31,57830
2000-09-01,57830
2000-09-04,58767
2000-09-05,67520
2000-09-06,64081
2000-09-07,59080
2000-09-08,59080
2000-09-14,59080
2000-09-15,59080
2000-09-18,53141
2000-09-19,55016
2000-09-20,56267
2000-09-21,56892
2000-09-22,51265
2000-09-25,50953
2000-09-26,48452
2000-09-27,47201
2000-09-28,46889
2000-09-29,48139
2000-10-02,49077
2000-10-04,41887
2000-10-05,40950
2000-10-06,47201
2000-10-09,46889
2000-10-10,45951
2000-10-11,45326
2000-10-12,42513
2000-10-13,40324
2000-10-16,43763
2000-10-17,40324
2000-10-18,38449
2000-10-19,40012
2000-10-20,40324
2000-10-23,37511
2000-10-24,39074
2000-10-25,36261
2000-10-26,33447
2000-10-27,35636
2000-10-30,32197
2000-10-31,30947
2000-11-01,33135
2000-11-02,34073
2000-11-03,34385
2000-11-06,39699
2000-11-07,36886
2000-11-08,34385
2000-11-09,34385
2000-11-10,35323
2000-11-13,33760
2000-11-14,34698
2000-11-15,34073
2000-11-16,32822
2000-11-17,34073
2000-11-20,34385
2000-11-21,32822
2000-11-22,31884
2000-11-23,36573
2000-11-24,39074
2000-11-27,37511
2000-11-28,37824
2000-11-29,34385
2000-11-30,34385
2000-12-01,35010
2000-12-04,35323
2000-12-05,35323
2000-12-06,35636
2000-12-07,35948
2000-12-08,36573
2000-12-11,35948
2000-12-12,36261
2000-12-13,37511
2000-12-14,37511
2000-12-15,37199
2000-12-18,40637
2000-12-19,43138
2000-12-20,39387
2000-12-21,37511
2000-12-22,39387
2000-12-26,36573
2001-01-02,38449
2001-01-03,36573
2001-01-04,38136
2001-01-05,37511
2001-01-08,37511
2001-01-09,43138
2001-01-10,40637
2001-01-11,37824
2001-01-12,38449
2001-01-15,38136
2001-01-16,39699
2001-01-17,40012
2001-01-18,38761
2001-01-19,37824
2001-01-22,37199
2001-01-26,37511
2001-01-29,36886
2001-01-30,37824
2001-01-31,38761
2001-02-01,38136
2001-02-02,37511
2001-02-05,37824
2001-02-06,39699
2001-02-07,38449
2001-02-08,38449
2001-02-09,38136
2001-02-12,38761
2001-02-13,39699
2001-02-14,45639
2001-02-15,52516
2001-02-16,44701
2001-02-19,46889
2001-02-20,45013
2001-02-21,42513
2001-02-22,42200
2001-02-23,42200
2001-02-26,42200
2001-02-27,39699
2001-02-28,41575
2001-03-02,42200
2001-03-05,41262
2001-03-06,40324
2001-03-07,42513
2001-03-08,43138
2001-03-09,44701
2001-03-12,44701
2001-03-13,43450
2001-03-14,49390
2001-03-15,46889
2001-03-16,46576
2001-03-19,46576
2001-03-20,44701
2001-03-21,42513
2001-03-22,42200
2001-03-23,41262
2001-03-26,41887
2001-03-27,41887
