Date,Close
1999-10-08,36800
1999-10-11,38400
1999-10-12,36900
1999-10-13,36400
1999-10-14,36500
1999-10-15,36050
1999-10-18,35000
1999-10-19,34900
1999-10-20,35100
1999-10-21,34650
1999-10-22,33800
1999-10-25,31850
1999-10-26,31400
1999-10-27,30750
1999-10-28,32000
1999-10-29,32700
1999-11-01,32950
1999-11-02,32200
1999-11-03,31400
1999-11-04,32000
1999-11-05,31650
1999-11-08,31350
1999-11-09,31600
1999-11-10,30750
1999-11-11,29900
1999-11-12,29000
1999-11-15,31200
1999-11-16,30400
1999-11-17,29000
1999-11-18,29150
1999-11-19,29250
1999-11-22,28900
1999-11-23,29150
1999-11-24,29200
1999-11-25,28300
1999-11-26,28000
1999-11-29,27500
1999-11-30,26700
1999-12-01,25700
1999-12-02,27900
1999-12-03,28200
1999-12-06,28500
1999-12-07,28000
1999-12-08,28700
1999-12-09,30500
1999-12-10,29050
1999-12-13,27500
1999-12-14,27600
1999-12-15,26750
1999-12-16,26100
1999-12-17,26500
1999-12-20,26700
1999-12-21,26650
1999-12-22,25500
1999-12-23,24750
1999-12-24,24400
1999-12-27,23000
1999-12-28,25100
2000-01-04,22000
2000-01-05,21600
2000-01-06,20950
2000-01-07,20400
2000-01-10,20400
2000-01-11,21350
2000-01-12,21050
2000-01-13,20500
2000-01-14,20700
2000-01-17,22500
2000-01-18,22000
2000-01-19,20500
2000-01-20,20900
2000-01-21,23000
2000-01-24,24000
2000-01-25,23900
2000-01-26,23400
2000-01-27,23400
2000-01-28,24900
2000-01-31,24950
2000-02-01,24800
2000-02-02,24800
2000-02-03,25000
2000-02-07,24950
2000-02-08,25100
2000-02-09,25000
2000-02-10,23750
2000-02-11,24800
2000-02-14,23700
2000-02-15,23500
2000-02-16,24050
2000-02-17,24300
2000-02-18,23800
2000-02-21,22100
2000-02-22,25000
2000-02-23,26500
2000-02-24,27500
2000-02-25,27200
2000-02-28,27200
2000-02-29,27700
2000-03-02,26500
2000-03-03,25200
2000-03-06,26450
2000-03-07,26750
2000-03-08,26650
2000-03-09,22900
2000-03-10,24750
2000-03-13,23500
2000-03-14,25000
2000-03-15,25000
2000-03-16,25500
2000-03-17,25800
2000-03-20,26000
2000-03-21,25950
2000-03-22,24800
2000-03-23,24100
2000-03-24,24900
2000-03-27,24200
2000-03-28,26000
2000-03-29,24200
2000-03-30,24600
2000-03-31,24150
2000-04-03,23700
2000-04-04,23700
2000-04-06,23900
2000-04-07,23750
2000-04-10,23900
2000-04-11,23750
2000-04-12,22500
2000-04-14,22300
2000-04-17,22300
2000-04-18,22300
2000-04-19,22000
2000-04-20,22000
2000-04-21,22000
2000-04-24,21900
2000-04-25,22000
2000-04-26,21600
2000-04-27,21950
2000-04-28,21300
2000-05-02,20950
2000-05-03,21000
2000-05-04,20950
2000-05-08,21500
2000-05-09,22100
2000-05-10,22700
2000-05-12,21850
2000-05-15,21300
2000-05-16,21650
2000-05-17,21050
2000-05-18,20400
2000-05-19,21000
2000-05-22,20050
2000-05-23,20900
2000-05-24,20250
2000-05-25,20400
2000-05-26,20300
2000-05-29,19950
2000-05-30,20500
2000-05-31,20500
2000-06-01,20200
2000-06-02,20000
2000-06-05,20300
2000-06-07,20000
2000-06-08,19550
2000-06-09,21500
2000-06-12,21500
2000-06-13,20550
2000-06-14,20550
2000-06-15,21000
2000-06-16,21000
2000-06-19,20300
2000-06-20,20300
2000-06-21,20300
2000-06-22,20300
2000-06-23,20500
2000-06-26,20650
2000-06-27,20550
2000-06-28,20800
2000-06-29,20400
2000-06-30,20400
2000-07-03,20600
2000-07-04,20300
2000-07-05,20200
2000-07-06,20200
2000-07-07,20400
2000-07-10,20250
2000-07-11,20000
2000-07-12,20150
2000-07-13,19900
2000-07-14,20000
2000-07-18,19150
2000-07-19,19500
2000-07-20,19800
2000-07-21,19800
2000-07-24,19700
2000-07-25,19650
2000-07-26,19100
2000-07-27,19350
2000-07-28,19650
2000-07-31,20200
2000-08-01,19950
2000-08-02,20300
2000-08-03,19800
2000-08-04,19400
2000-08-07,19950
2000-08-08,19650
2000-08-09,20300
2000-08-10,20700
2000-08-11,19950
2000-08-14,20500
2000-08-16,20900
2000-08-17,20400
2000-08-18,20050
2000-08-21,20000
2000-08-22,20350
2000-08-23,20000
2000-08-24,20300
2000-08-25,20400
2000-08-28,20350
2000-08-29,20450
2000-08-30,20050
2000-08-31,19500
2000-09-01,19850
2000-09-04,19500
2000-09-05,20400
2000-09-06,20000
2000-09-07,19550
2000-09-08,19100
2000-09-14,18000
2000-09-15,18300
2000-09-18,17550
2000-09-19,17450
2000-09-20,17900
2000-09-21,17250
2000-09-22,16700
2000-09-25,17000
2000-09-26,17450
2000-09-27,18800
2000-09-28,18300
2000-09-29,18200
2000-10-02,17950
2000-10-04,18450
2000-10-05,18100
2000-10-06,18400
2000-10-09,17700
2000-10-10,17600
2000-10-11,17500
2000-10-12,16600
2000-10-13,17500
2000-10-16,18300
2000-10-17,18400
2000-10-18,18500
2000-10-19,18500
2000-10-20,18600
2000-10-23,18050
2000-10-24,18600
2000-10-25,18700
2000-10-26,18650
2000-10-27,18000
2000-10-30,17900
2000-10-31,18050
2000-11-01,19000
2000-11-02,19300
2000-11-03,19300
2000-11-06,18500
2000-11-07,18500
2000-11-08,18500
2000-11-09,18200
2000-11-10,18900
2000-11-13,18150
2000-11-14,18100
2000-11-15,18300
2000-11-16,18550
2000-11-17,18400
2000-11-20,18500
2000-11-21,18500
2000-11-22,18250
2000-11-23,18600
2000-11-24,18800
2000-11-27,18900
2000-11-28,18500
2000-11-29,18000
2000-11-30,17800
2000-12-01,19000
2000-12-04,18250
2000-12-05,18800
2000-12-06,18450
2000-12-07,18500
2000-12-08,18800
2000-12-11,18800
2000-12-12,19000
2000-12-13,19000
2000-12-14,18900
2000-12-15,18250
2000-12-18,18350
2000-12-19,18000
2000-12-20,18000
2000-12-21,18000
2000-12-22,18000
2000-12-26,19000
2001-01-02,18200
2001-01-03,18000
2001-01-04,18050
2001-01-05,17600
2001-01-08,17750
2001-01-09,17950
2001-01-10,17550
2001-01-11,16600
2001-01-12,17450
2001-01-15,17100
2001-01-16,17000
2001-01-17,17250
2001-01-18,17150
2001-01-19,17050
2001-01-22,17250
2001-01-26,16900
2001-01-29,17000
2001-01-30,16700
2001-01-31,16850
2001-02-01,16900
2001-02-02,16700
2001-02-05,16000
2001-02-06,16250
2001-02-07,15750
2001-02-08,16000
2001-02-09,15750
2001-02-12,16200
2001-02-13,16200
2001-02-14,15800
2001-02-15,15700
2001-02-16,15300
2001-02-19,15000
2001-02-20,14950
2001-02-21,15000
2001-02-22,14950
2001-02-23,15100
2001-02-26,15250
2001-02-27,14650
2001-02-28,14650
2001-03-02,14500
2001-03-05,14500
2001-03-06,14350
2001-03-07,14200
2001-03-08,14950
2001-03-09,14450
2001-03-12,14150
2001-03-13,13850
2001-03-14,14000
2001-03-15,14400
2001-03-16,14350
2001-03-19,14650
2001-03-20,15350
2001-03-21,15600
