Date,Close
2010-09-13,130500
2010-09-14,125000
2010-09-15,116000
2010-09-16,121500
2010-09-17,125500
2010-09-20,125000
2010-09-24,125000
2010-09-27,121500
2010-09-28,121500
2010-09-29,124500
2010-09-30,121500
2010-10-01,122000
2010-10-04,119500
2010-10-05,120000
2010-10-06,120500
2010-10-07,119000
2010-10-08,120000
2010-10-11,118500
2010-10-12,113500
2010-10-13,109000
2010-10-14,114000
2010-10-15,114500
2010-10-18,112500
2010-10-19,112000
2010-10-20,112000
2010-10-21,112500
2010-10-22,113500
2010-10-25,114500
2010-10-26,112000
2010-10-27,111500
2010-10-28,109500
2010-10-29,108000
2010-11-01,107500
2010-11-02,106000
2010-11-03,103500
2010-11-04,103500
2010-11-05,106000
2010-11-08,104500
2010-11-09,106000
2010-11-10,103500
2010-11-11,103000
2010-11-12,101500
2010-11-15,97300
2010-11-16,95000
2010-11-17,95300
2010-11-18,97400
2010-11-19,101500
2010-11-22,102500
2010-11-23,100500
2010-11-24,99600
2010-11-25,100500
2010-11-26,98900
2010-11-29,97600
2010-11-30,97000
2010-12-01,95300
2010-12-02,96100
2010-12-03,94400
2010-12-06,92500
2010-12-07,93500
2010-12-08,98000
2010-12-09,97400
2010-12-10,96100
2010-12-13,95000
2010-12-14,97900
2010-12-15,98000
2010-12-16,100000
2010-12-17,102000
2010-12-20,101500
2010-12-21,101500
2010-12-22,103500
2010-12-23,105000
2010-12-24,104000
2010-12-27,102000
2010-12-28,103000
2010-12-29,103500
2010-12-30,102500
2011-01-03,102000
2011-01-04,104500
2011-01-05,106500
2011-01-06,109500
2011-01-07,106500
2011-01-10,103500
2011-01-11,104500
2011-01-12,100500
2011-01-13,100500
2011-01-14,101000
2011-01-17,98400
2011-01-18,96500
2011-01-19,96900
2011-01-20,95000
2011-01-21,93200
2011-01-24,91800
2011-01-25,95100
2011-01-26,97700
2011-01-27,103000
2011-01-28,105000
2011-01-31,104500
2011-02-01,104500
2011-02-07,100000
2011-02-08,100500
2011-02-09,101000
2011-02-10,99900
2011-02-11,95200
2011-02-14,93100
2011-02-15,93800
